variant_id,item_class_id,item_name,material_type,food_base_name,quality_level,weapon_state,weapon_type,embedding
material:107037,material:107037,至冬地灵龛之钥,,,0,,,3t2PPLfQmT0Zagm+7GSovdNrBb6Q5qw9zaKKvUIxYT1e7569qOMKvQaamzzJbWo9rtf4PDQGLD1p/JC9V9lKPfqvuTwP9FY80GTqvb2Zjb3WhEO92lnUPTE7CL0SXz49KVeKvK39jT3lai49+n6cval2QztNAiS980naPXkGczwAGou6S6EXPlFyKL02or88NjdiPsyHcL3DQFQ8p0e0PenxqD1vY4C7aM+PvNzzfTzJiZI9t+mCPXDLeLxX/l27wIEhvcoQLj1fEU+9HGGkvcBPIz0xaNW8vY59vfc3c73KLRs9c/KePZVver2rsgO9iFvIu/fvUDymO6Q8yDZGvDOdUj0gR+U8j4qYPQn1PDu35V49nMM8vVzKwb3jj5U97UTEvTC/WzwffQs9tLT0POnGEb30bvY8DWGCPN2RRL0w3Km83/h+vT2nVT3TZ169z7ZOvRqEvz2VFiA9dW4CvKtP5Tz1q2I9sFaIvTMtJL1RX3A9SJa9PfxtfL3vpR49uRl+PaPGA75fNwE9VJH8PBVh9LyyXg09P/+CPYa0ljzWhNo9EQRDPcbqHj3asw293OOFPHgSG7uIOJC76HGdvZxfyryGNwm9VVUTvQQ3uLzRNo08wFMmPeS52DzLjX09Odq4O+YAoT3M45w9jau6vS0IeL28xey7yqI3PV/12jzG10O8h6bBvVgdPzx/QgI+BduGvMlbxr1vRsG9mQJ7u/zikL3g1+Q9W80EPb/BdT2cyJM8V+DbPFfeWDsnVdy8gKWtPJVsiD2KQ449/+NlPUdWG70rUyE9mrnEvM/6hr2k1wo9SnPjPWkQWDx252m98FT3u7OCjr2mwh49KNizPIvyjr0sxN+8TLFDvCoY0z1nrSC9+P7YvaystTxjS9Q9irBlPYxprb0jR5O8UpG/OpGRrrwHSZk6LJ8VPbJteLyN1Su+rnYsPW+oGL0yhju9uz3kPE91W70+YJC76mqSPeqgyT1Woq+8U5bOvboaob0ujZC8sps6vTzqIDy4PNW8HjTDPCY2DT0GV3E7/sI3vifGQ730XHY8QXl7Pbe357zo48K8Zn60PHZ8Cj6ichA9G/QFvZh0Ab2687095xuSPcv8GT74bCE+/HOEvRpUhTzLIOG8tm3Fvc8glr2GYn68aUupPQ94gbvtKao8MCeKPC5Hlzx1+Zc9c4dCvS/BUj0m/Yg9bEJ4vQR32ryZI0Y7kyTZvKli+T1Q+6U9J+P+vBavQT3jwVU9xz1TPTK7SD0lAR4+x1ZKPc1VUrsPoBC+tMhKPL7Reb0H4MO72gqTvfYC8TyyRHY99+KKPVLQFr0wjL89Ul7RPamy0bxotZc8K4VxPExoJr2yyH69V0VRPQ==
material:109,material:109,熄星能量,,,3,,,IYABvTU4TT1ayWc8F0tmvW4xOT1c8gm9oI0/vXu3Eb1l+LQ8Ac4EveL1ozxWXDG9jsb0O42PnL38uXm9Tp8mPZ0le73bOzE99dZqPCl6wr2JqkG81QsivfkBdTzyAh09+q4/PBaXNT2k25e7lVO+PKqWBDxHcqI97qQwPay/ez2huI89MIquPNMiHL3TccM8TuUxPpC5gT3SOsE8hNXXPcLM5D1NaoS84ZjePDBHALxwha88LMINPddD2T1TW6g92qxjvSevir05PZ09tr8rPaxEMb3eqm+8VvQWvbE3n7sZSxq9JNxQvW3IALwntTa+dEiyu6Jw6buqHEI8BfjsvLlugD2L4tk9aq/GPbzFmr0iO249g35fO9GgIj6X4Mg9LaeEveHIL72AyQa9bmE9PamajD0fwF09Ri2mO6q1sz3DbQq92VQsPVygwTudY8W9ePJOvdHTSryS+3g99gOavbeBMj3+xCI9GE6gPXxNP71rdws9aE4EPWaAzj0f5JY87k13vey5kzuUeYe9cWwKvOw/ODyx1T29s3EWvfJLnTx3irE7gtQNPEf0nT1jpKq92jJGPXwDtT05Ccq9SVnsPJC8tT2r2fU8jG/bO2Bum70NG4M7DXNHvNAzVLoVhAC9TvIhvC7+HrywqCc9bakRvdjJGrzoVhQ9iiEDPUgTw72QcZ+9NR+/O2DzDb7z65+8JSbovWiSWr2dbgk+0K4zPY40KL7kwQO9Y6yKvTL/Ab4H1eY9dFYKvCG4oD2Jc/k6B7H5POYBML7D+sm8G9WnPa8nSby6bw28hVRqvRK1ej0S9OA8njrsO60jOD3jRVy9JZCMu1/OST0CYVg9lQaqvCu7pjzFwWU9LIqsvO74eT0KObQ8LoBkPeq5uD2P9jC8UeNxPWW2m70w0ik8CF40vZdSMr30TnM9OoC/PZFZuT3mdFW8Y5O4vOnkVT0m6WM8GoezvdE0wb3uAL69Jiqsve75ljytemi7oHqovPoT3L0Pwea7NPB0vZHsqbx8zUW9huqqvUWRB7xWhu+8Kb9lPG8m0j3hToI9pFsGvqxCk70LpoI988wKvfOMhDuJuFU8JIBXuwI/tjyyEq27DXbRvHZ9Bj5B8KQ9nzpfvY3Gjb1+xPu8T3MnvT/Zl7sC/F+9AYSJvBmZ2zs59XC9oSS8vaiKOb3HJf89+dfBPc2Tfjw2dQc8gbI9Pem9Hb1gyLa98iHdvGtf2jscg3E91xRfPaTC0T2aGo+958R8PY1GEj6c1Eo9rZGjPRo0azplxIM9SzXVu9BufzzaoLO9rqgNvlFsdD0q+Xs9LTfGPYta3zzW5m698PsFvuXytbwKouO8k86PPYYK5r1sqR+9HbtoPA==
material:109000:quality:0,material:109000,食谱,,,0,,,27n0Pa5pqrwDvoI9HQoOvbXJBTxDyrs8KRSMvWOKoryfFxw9VXsuu6XLmzrbb+075oHqO920dD3X1Qs+fNdaPQRIFL4nuwS+eNarvBjIMD3kD0E8k1OUPK7hZb3Pv9y9Z/OsvQcghD3jklq9suQePYCSzb0chog90X9sPbuy2jwMNNi8xaTWvZI05DxUgZE8PitPPeAlwrzw5JC9alcxPmLoE72SBBa9BFKAPGO7iD1/ZoQ9fGGrvIfkuTxOORE+BVBQvcmRGL1aWp48JUcaPausgD3EB5O8DaabvOYaQb2eAzg9/7QRPbCWgr0WCN08d8NuPa0FXr3lHhk7MmGyvTRJdDuwFxU9pJy/POIvsz2ivfQ8w6eIvaydZDzPVT+9fGiPPZx4gb0TleM84feIve3vmj1pJNY9DbIqve42Hb2eknY9Yz91O+t5xDvGD2e93NkWvUwtnzyuPlk7cBabvaZQ0DxI86e7/qBIPFrbJDyoPAc+M7GBvSUotTyrdP+8yM83PVJ+6b0DzJI7VZloPEFEED5eDKU8KTpZPdIH+LxmjAg+iBcpPWBAMD2CDmY9+1eEvegATD0k1xI+dtoOvAVNdz1Hy4S8kGGMPLSUCz06PU+8R2y7uEjkWD0nQOk9YK5UvK+nKT2bzQM9cRMbPWlwLTtDWxA8iMCjPRssvzy2RsW878URvvdjTbzuQ2q9L00YvqSNJrzbUBS9zIRAvXWvM710Rzy9mFZFvcI56DwYp+O9lEb1PIqNUT131YS7ZaIgPaWKv71mypo85ptZPcc9yb2virw9uEvMuiicpr0A5Jy8fQhSvclN1j1SCLC9H2kKvVeKwb03bE+8cwF3vWefS71Y+oA9KkYmvsE3Ab6hd2g9bVkMvX+yiz3WfUE9Xd/aPFy02Lu7EjQ9mlArvAPprDyzXww+oajWOn1Nbz0Hv/69Ycm2vI9oWbzoboA90WkavarOHL1pdUA8dFkBPt419Dzv9kS9/5KVvTlgkz3I5vC9TpFJvQukrD0yYni9vVnXvRUKxD3legw9QQqQvU7di73HH8K9pAs6PQk2gr0teFs9n6gDPCpCwb1Yhwm969zNPOExpL24YT69jqTWvaHSv70Ddwe+L2A2PS4GxbuFrBE8ylp4vEmeET5eN429KsAxPTZS973ViLK8/J35u/JKkj1HyJI7x08XvEJPTrkoxOi8qxoyO9nCrLwDdwq9rlAZOo5XITxbCDg9hpJdPBCqpDwhTX69/GT+O+jOiT292Ei9YU6RPHzk4b35JVo8s/YdveGNRz3ldZC9vXjAPG+gbL1DqOa88ObtPBXSlb1vNVG9gUINvTPedr1ofIm855jAPBtXQr2kg7o8wCHlvA==
material:109000:quality:1,material:109000,食谱,,,1,,,27n0Pa5pqrwDvoI9HQoOvbXJBTxDyrs8KRSMvWOKoryfFxw9VXsuu6XLmzrbb+075oHqO920dD3X1Qs+fNdaPQRIFL4nuwS+eNarvBjIMD3kD0E8k1OUPK7hZb3Pv9y9Z/OsvQcghD3jklq9suQePYCSzb0chog90X9sPbuy2jwMNNi8xaTWvZI05DxUgZE8PitPPeAlwrzw5JC9alcxPmLoE72SBBa9BFKAPGO7iD1/ZoQ9fGGrvIfkuTxOORE+BVBQvcmRGL1aWp48JUcaPausgD3EB5O8DaabvOYaQb2eAzg9/7QRPbCWgr0WCN08d8NuPa0FXr3lHhk7MmGyvTRJdDuwFxU9pJy/POIvsz2ivfQ8w6eIvaydZDzPVT+9fGiPPZx4gb0TleM84feIve3vmj1pJNY9DbIqve42Hb2eknY9Yz91O+t5xDvGD2e93NkWvUwtnzyuPlk7cBabvaZQ0DxI86e7/qBIPFrbJDyoPAc+M7GBvSUotTyrdP+8yM83PVJ+6b0DzJI7VZloPEFEED5eDKU8KTpZPdIH+LxmjAg+iBcpPWBAMD2CDmY9+1eEvegATD0k1xI+dtoOvAVNdz1Hy4S8kGGMPLSUCz06PU+8R2y7uEjkWD0nQOk9YK5UvK+nKT2bzQM9cRMbPWlwLTtDWxA8iMCjPRssvzy2RsW878URvvdjTbzuQ2q9L00YvqSNJrzbUBS9zIRAvXWvM710Rzy9mFZFvcI56DwYp+O9lEb1PIqNUT131YS7ZaIgPaWKv71mypo85ptZPcc9yb2virw9uEvMuiicpr0A5Jy8fQhSvclN1j1SCLC9H2kKvVeKwb03bE+8cwF3vWefS71Y+oA9KkYmvsE3Ab6hd2g9bVkMvX+yiz3WfUE9Xd/aPFy02Lu7EjQ9mlArvAPprDyzXww+oajWOn1Nbz0Hv/69Ycm2vI9oWbzoboA90WkavarOHL1pdUA8dFkBPt419Dzv9kS9/5KVvTlgkz3I5vC9TpFJvQukrD0yYni9vVnXvRUKxD3legw9QQqQvU7di73HH8K9pAs6PQk2gr0teFs9n6gDPCpCwb1Yhwm969zNPOExpL24YT69jqTWvaHSv70Ddwe+L2A2PS4GxbuFrBE8ylp4vEmeET5eN429KsAxPTZS973ViLK8/J35u/JKkj1HyJI7x08XvEJPTrkoxOi8qxoyO9nCrLwDdwq9rlAZOo5XITxbCDg9hpJdPBCqpDwhTX69/GT+O+jOiT292Ei9YU6RPHzk4b35JVo8s/YdveGNRz3ldZC9vXjAPG+gbL1DqOa88ObtPBXSlb1vNVG9gUINvTPedr1ofIm855jAPBtXQr2kg7o8wCHlvA==
material:109000:quality:2,material:109000,食谱,,,2,,,wR7uPRvm47xwmIk99/XQvGss3Ts4EOM8weODvRL8q7z09S09tlWFu37fpLq76BY8L5DvO+bKXj0kOww+wCdzPUfxFr5fs/u9THZuvMnuPj3uNlk8z1qhPPLiUr1OAtm9B62wveJ5Yz2K1la9HNAqPXKY071Zh4Y9iTeDPdizzTxA09K8HLDTvQtwHT1cR3w8e4FHPTzjfrw4ipK9wWcxPuX3Ab2CoCW97hOlPNnIfD3Q/m49M3KfvP77Aj3Afg0+ZqtNvV6PFL2Y75E83N0mPfKxiT2mCHi89fEzvHWbO73Razk9rjLgPOhMZr3rF7k8DnhqPXspbr10Lq+5m/KuvaYQCTvo1CU9OJToPAk/uD3MKAc9pNCJvX0AMDyO60q96tOTPRA9kb3+Ft48FXSFvea1lj3g1dU9Xt4WvQQqBb2AaH09E//GOzbwzjst1lG9xPX/vNyhWTw2CrU7iMKRveSm+DzGW9K7YZvmO81eFDwO5Qk+7EuFvWuU5jyz/hS9giEvPScb573A8+k7H4SBPK83ED5Z8+s8HsVZPfGJ1LytlAc+UU8jPYexQz3ivWg9KRprvW4gTD3sQxE+ymc8vIKOfD0CeGi8ScJ8PFYSCD3ExzW8HroKu3rNaj1wmOc9n61EvMk9PD0c3Cc9a5gCPfQLyzvjWVM8/0CcPbuNtTyg7ay8yd4Pvqd3YrxPHDi9TbcWvh4tS7ypRAS9lodDvSzFSb0zfDi9xDFGvWNE3zyJo9a9XmD7PC2gXT1GxNm7b0kUPWPBwr2XFnk8WUpfPTLkwr00u7k9WrLdu/gMrb1YO8C8Rq5QvWWC2j2bF7C9vCYCvXNZwr18Hcm7m0x+vYL0W71zYIg911gnviFaB74cTIE92XgVvdb/jz301Eg9VYsDPVdPJbxRuSo9jYvluzvncDy2CxQ+WC+suwXlfT236gK+IGCKvLlRc7wZvHA9VbsmvQ0zI70fOUw8td8APs0PAT2zZkm9bW2UvTnSjj2qN+a9EmRSve0ssj2ENFu9JeDbvTL2sz2KiRk9DSOTvS9ah70AscC9DWtCPfjCb71wh1g9N36TOzSh1b1uc+i8HlK4PN9LrL1ANUm93mjavekPwr2AhAW+5stSPWwh0Lux3II8WABpvKA+ED6p5Iu9VMEjPSxT971fraa8ke2CvDoTmT2MPAo8NVdBuF8nBLl0VdO8WISlOyIdobx2gBK9ZCFfO+Y3Cjwy3D8984VdPIcqojyoB4C9vYtNPJ7oej2wvVO9YMOKPAlc173YwTE8GBgwvXs9RD1EFI29fblCPPn2hr1qUhW9cL3SPMDvnb0uXki9blTVvOvHdb0VVsi8Zc+pPOCDQb0cv9w8Oiy1vA==
material:109000:quality:3,material:109000,食谱,,,3,,,WlXqPVkqwrzmyig93IY3vSipOjwSLI08LR6mvQiVw7ycSyI9n/CSOY4ibTzjcSe81GFgOzE9KD0WY/Q9Sm5UPWgfE76x8gC+LlsUvJbgVD19c4w8YFiUO8Ema70soN69KpCgvYNlpz1CNiG99ef6PFedub2EV5o9BlKBPYve5TxG0r+8VgHLvSANPD3OmLA8EJMsPQX2Hbz+u3i9UcU9Ph4aCL2bFRO902ioPJufcT0qN4M9NMaCvMuODD2xfBk+XV97vRz4Fb1Qfrg8zaxcPeq8Xz24cDy8f8c3vFK4Sr20twM9fv+4PHoekL0W2E48sMFsPVcUXr3lfow7hrW8veHy/zsSdg49+TwAPZa0nj0GOQA9WYiGvVCGlTyVcBK9xB6pPUSQhL0BKNE8omeSvSKlsz2TB949wpkjvR4Dyrym/Yc9EkDku5fclLpl4V69awz4vOjz7TwyoOQ7g/6LvfXxzDwzPCg6WLaTPGc7PDuugPQ9yWOfvZTfID1RGBO9y34cPR6L5b1px8I7b7fpPHTICT7jga4895xMPdKrx7yzbAI+wQICPReLSz0Za1A9OyptvVLbJz0pFxc+JOJdvOV2iD0LLta8Rl2yPNuwGD0dMCe86wWfu7MWTD3jg+o9wMGevJsSNT0drNE86VYOPeR6zzqdwWQ88zmyPUrOtDzXNNu8jucUvsofL7w8HF29s9oSvtArqryhowK9s28YvXaQJL2Ro329Ei5dvV5Mrzy0IMy95FLCPLL/ZD1wBv46KvfCPGqTzb1jUM48USg9PYOGzL2NE7I91cn+OzfUl72xjdG8u8hAvRDI1T2Kd6+9d0r1vBgLxL10ZV472vFrvfVVUr034Wg9S44uvkDBBr7dVj89t8wcvY73oD0eqCk9KDLCPCF3ULyBjVY9w0T1u5H5njyFCB0+NUiAu1h/ij0dmf29ydlVvE/IO7yOZls9RJMkvZdyGr14+lA86bLqPRJSIj1jhTa9QmyMvZwQrj0EBtG9cBZPvTfFoD3fF4a9iSLMvU8dsD0jxxw9cR+mvZoicr2egs29AJ0dPenIbL3gJHU9wx3RO/j/yb15fO+8N3YUPZ18sr2fGza90ejBvbL3tL28GAy+7p0mPboaBbxh1NU7IYfxuwp3Ej6sfI29mfVIPWBz/L04QDe8xqmbvJs7jT2BGH669TkjPMjtzzqQE4S889GTPLkbi7yWjBG9Z7zeOw04szy9GkM9hBHUPCSOADwU7JK9cNu9PEovkj0QX1W92F+qPAIp0b2burY8RBcvvSDlgT2+aY29D7C+PHO/lL0T4em860M+PGxDhr0yeGS9EjAxvTwqY70qTpi8Aki3PLNAU70y2a88NP/WvA==
material:109000:quality:4,material:109000,食谱,,,4,,,nBnuPWKnhbydezw9P6gxvX3G4js7AYY7GMSxvVXb27zwUt48L4K5O+rpuzs6SAe8PmCfO1y6cz0XN/c9hvdgPWR3Bb5Uchq+EKu3vG2h5jzB9Xm8fDfHPMmPQr06Mba9jgWIvQy/dj1HbAK9OsUbPcWXrL2bpp492zQ6PUKLHjwhjAC9/JjUvf2ysTzn2yQ91L8kPTQUTr16CE29cGstPoUeK73GuQ+9b0lMPNXwWj01sGU9dDwRvBbBNjv05B4+SOFaveFZSr0Wp9o8rG0GPXA6gz1YwSy7gzSYvMSJWr3glz09cho1PXxbob1yVz09z3h2PUmGGb0pLVW6JIjXvcQatTyCzu48I/f8Oylrtj3pJjw74V95vce3gTwEJEO9HB/VPR2ZHr0Edps8LvCWvTkvgT0CKq495u0nvafUT73PXZA95bWnvMzaw7sUDSm92vUyvXkyozwurj680uabveMqzztwUge8JHYlPYss+TtMsb49Ak2RvbC2OTyYbAe9UUYNPDTm4L3MqMi6jfHQPG41ED7m/9s7SkUOPcwc+LwK7AQ+CrwPPQmV8Dy/o2o9F8qevUUbFD2yaDA+eXsCOzDCXT1GjMO80gqVOxJ/Mz0xOKS8LGQkuxswIz2Q6dE99+1+vI+/NT2g/pY8TkpdPRS3hrlfRnK7JqKoPZAfDz2bpOC8B5IRviNKBrxf7I+9qFoOvjoEmbvLN0a9B9gUvetpPb3jYoO9bRlfvQvFFj0rq9+9C1vrO8TEAj3zExC8PSDLPJQs3b323yA99opIPRuntL0aIrs9hDbeOiZtk71mfBi9PAUmvbp//j3fjLu9n3QavSn+0r0GF2q8gZkdvUaKT725bTY9UjAyvr1c/L0KP0o9C07SvE7PwD3eNrQ8FObIPJN0Gb3cTkA9Yl70u7tayDwUDhQ+Bc54PFqAZz3Cqui9t+b5vAtXwbziQaI9gNcvvarJzLxzc4I8uzjaPUyBVjxT/CW92EeKvSxZnD2jNeq9azuNvTVWmz1Bm4+99CC3vVmUyz1YKik9td2OvcrDjb0d7dS9VWvsPL8YmL1siIQ9WC1bPP9kwr2HOB29mU7APCzghr0Fxey8OfbLvapMwr1efge+kvcPPUkIYbwfJ7o7G9aDvHtgET7OBHm9zAgdPX+QBr410ri8Y13Iu9z9nz1GAhG7lEItvM/sbbrq+KS8A8y1OtRGFby2xOW8VbeEPNqYFT3N42Y9iDzZPDphojzH0mm9k26GuxKhpz2VDT69RvkTPDY5Cb58nNM7uP7ZvPXmlz1g8qq9JV78PPc5PL1XRqW8ijsYPSdoeb1Uoi69EiFAvQNCe71LNQa8Iq9mO8eKRb1ACBo8tBKQvA==
material:109000:quality:5,material:109000,食谱,,,5,,,9jL5PTNIELxKvLI9TRQNvDoPMj2l/KE8e915vQdvXLzcH9k8Q25bPN44Fz1Rycc87BwavAnjnD3ScgM+17WUPdUMAr5srAa+noKIPIvLJj08kga7VmGYPK2ATL1A5rS9erW0vQ3YhD32QFO9XaoiPd7t270Iq9A9y1ayPc/MkTsgd8e8DdjUvblcvDztBNo6MD6ZPc3MqbzLPoa9veVAPqwwIL1YjAO9jjgYPR++nj3IxDk9aZZMvH6eIjwUdgs+0jlSvcTPxLwXgbA8dSriPL8gOT2p6Xi8IzvDvK4gLr0nS1U9ljmOPXPiWL2xtYk83m5gPYceW73SpYe6GOusvbxQETxeyYo9MVw/O6dQvz14LgY94sOaveAhbTwxOgS9loOJPdbzQr34UY49miRzvfnWYj1x7n09G+bNvKMhAL325FU9SWECPXEBO7uBpmO9g/JBvJm++Dw+3Jo8QD/qvanzfTwcRp07IoK8PLEs8ztIROs9vNCdvfqp0zzAQQ+9GH/fPCnb172jJcA8ndkrvIFEED7RSfo81u2JPDFsI72Z3wU+O+GQPZb2iz2e+io9V0KpvdRPZD2dRPs9KuamOa9PHz31bGS8gy49PPfoFT3hxaS8TvOUvMyYpD2lkrM9vHmbvCThGz00Sy89o/wdPVKKizx5Sdw7+I69PcYtmDzk5ZS8xFoHvoTgiry2Jmu9VDMIvrh9cbwyt+a85dkqvRmlQb2CbFm9EuCHvaMEhTxHYOu9f3GtO4j3Pz34GxW9sQn+PC7CoL1XUoo81i5OPdHzj70hx+w9iGtVvR01rL0teFy9lRwrvZOA3z2yiYG9B3UlvfT6vb1v7pG88BaNvdr2V73teHs9voM2vgd4+70a3jI9SUq+vFwalj3SfTM9AXAFPHnwVTw2oxs9SymGvFTWuzxOUBg+EPZwvMREWT2to+S9M2gqvDArEDxD2Js9ed5MvRj+FL1qr7a8ydDWPc4CBzxxAHS9L4tlvQ0qxT2Vz/29jhdYvaOnuj12+ES9XRCfvc7LvD1YFjM81/NCvS7Ojr3HUqG9AMKDPOrYY73XXgc9AGvNvL+8r706/Te9mqtaPKrOmb0boj69YWnivRn61r183ve91+tXPfeIoTt6ZQs92ipEPIUT6T2UYpm9IAAIPTvSAr7KpI68VeT9u0Fowj1LPSK7dkmFvNdqNrxV2SW9rcSQPAJLdrwmDW69Z+OsO1dAFD0EPjE9dwBmvJxt2jzZNCy9HUy4OxY7ez0xkZG937nZPD/Iyr1h9Kk8hXSRvQZoTz2WF0y99fIXPW4On71eKte8fdZDPWOXgb0DaB29KlFFvekbar2aTGu8ro69PKVmdL1rg/w8uJ/GvA==
material:110,material:110,熄星精粹,,,4,,,/wOCOy+oLbzv5W29k+NmPYltZDw4pko6CnbVPJmCGb2CVN68LjaePPvYJD0VG/a8zgC1O+iJdz3a+KK9O0rjvb9Bcr1useE7T8G9vPEkh719HaI9jtXmPMHf8by4Pim9cekGPGNy8bz10Km8MJ9KveCA2bw3pgw9NVb7vSAchj1F9cu88hqGO5tw+bzMbbA9bn2QPYx0JrvJUs68Wat2vWgX0j23Ft88TmDZOvFKxr0CHWA9DiC+PXFnRT0nZ3G6yWkYvTLJgrzyUIk9jpycO8ON7zsCY2486juZPCGXwbsQcr+9B4gRvacAMzw2KqS9pNBnvDcZvT3ccew8E9grvQtFSjzRldA9dA4sPdbLa725kGe9qBMbvcbQED67M889cDePvZVQgTyXYSu9zaNnu4QPe7zM3J28QeICvcoWhbxNWnY9Bu+6vODEh7vR54a9KhGhvTIJqj0JQgM9I/XWvdLOkbw4QgY9r0BWPZWF0b1KRoO8u2sVPQdsyTxuljm9hE8bvtqJ5D0+utQ8mfEFPc2ZjLyBazK96JaovW+/gT2Q65G9acscPRvK9j3vkWM8nKn8PWVJiz06oOQ74VQJvDeD7D3Q0488M8DkvEN2p7zH7te9KDoJvcsWsL12EPI80zmwO1SEBb035pq8vW6PvRNJszsRDdi91v+UPeFiVTyFmLu9ZxPAuL/M273JLwy9tNwXvlfLi72Y2xk+h8EBPciJRL05XLC6+ef3vCvZvr31EcI9kESqPJf29DxVhKe9fhOIPWEWWr0TDny9XAJSPTg/Az28Kd89HNs4vUhjBT2EuXo8kGLdPMMuwz1NkwC9s2JEvGj6k73TQ9g8xcR9Pff3OrzvoWg9Xi9tPEZMNL1klYc93gqPPF155T1ZZgO9kLoRvGBjP7wjeMO89PuJvDN2vLyx1SA9dw6bPUOC4D3NoVM75HNZvXzB2z3rBl88CNCIvZ/xY7yrWnu9ALgfvuXmPj0ehXw9dajjO8nI071mxqM9tViKvWuWzb02zCQ9aV4Avg8uQ7yqoKY9FhdEvTxJpT2v9Xk9RkL/uxOGWb3ZwBw9amhHvGqs+LzfzEE9mHewOVjG0j3iLx+9jvNHvQC2uD3pYKQ9gFOpvb6oA77OFro9ZKmPOlDXHL1/vbW8LNgqPC8dOr2AJe+9fFIHvgoyajxPopY9nFlpvcO5BL1rFII9oMwvvdiuOr1jW+O9N9C7uyo+g7x3cXY9sTXBPEewpz30NZg9UV9zvR/EpT2Wv149Abc+PdLcbLxCE5q93rLEvcv0rDzMnJy9cxICvnuTQDwwSbE97vFzPUrygT0PYzO96OL/vPMrDD0PoMi94qmEPckZkL1P1fC9SpfzPA==
material:110001,material:110001,面粉,,,0,,,4yy9vT2BZTs1N3y6o42OPbNqyT1Hg+e9tqi4PByB6721IUg9kDWqPBSLbj2iIEw97RM1vRB73j1/MNI9k3SkPak+6b3Cr568nWBTPSTFaTx3IOo8TCNVvD3EyzxZfuO81NCTvT7chzzg4Qe9I4/zvOO0ETvCMdA9osHePLKTaz3QI6U99+GVvebsqD2jBjm8LhPvvOKZkr0Cngo9IlcLPt6UAT43ywO+TDxkvf8mgD138Ke79iGQvdAqNb2jNDQ8JScgveH3/Lyvjy295aEgPcF6SrvJ1MU7cZckvePOEL69v508IFBdPXqZ2Dze40u98g81OzxaFb6QUbM8hxQZvh5Ioz1yjgE+D8ynPa9JOD1JUOM80eSTPVlkqjrv3D69XN39PIRjMzx7b5k91HWqPJwiJT1NOQA+BVywvfxZBb2PWb89kMtCvYuJib0x/m69goc4PBHH0zx75VA9AXTuu2ccGT2i5Kq8I5GSPLmBTryBgSG8O4WWuwmwQL2Rt3O8o7vjPDiTnD3cx3q8UWYHPXo/JTv2g0i8GpwAvOOt0T0BtzQ+0+sYvH0jpr0ZEEE7462qO1k9JL3g0oA9ylmgPUs1rz1Ogw09PVqgPCgNSj1gC1Y9oinEO7U9Vjt+IrQ9MAvAPZAms724fDG98PLqPSk0YDwSnx48cEMbPf2x1z3dPkM8OW/Ru7XGkTvTRLw8MU2svY1Zhz1SmdC7x7crPRBn37vGSbK9FCLkvW5fWj1kDQq98Iv3vFS37jvzEEC9eXAxvHNXlTyg23c9c14jvcRnTL1xv8E9GEhPvWkAnz2kw888i50SvY7gJT3rCO+9rjZ2vQGvbTyzJXI88UJsvIz/9bzYTa2918MBPRzPgrx6a4E96Hs1PR6mtD05HyY9+gDiPVw9Fr4wqvC80GwRPJaG5rvXIkA9vagXvdpXHz5TjSS6bM/5O0wTLzzqTeA8LpTqvIaNtjvy8QE+zdR6PGpRjTxG24u9qINWvVA52Ly2mie+KxfnvdQaXT0PLl+88PSfvYYYzL3ecaI9WNGsulFM0jvzUvG9WkuDvRtjxL0/noe9SNi1vLfkD70ZSLk9iU2cPfyF2LzZP5m9KffNvDJ8sL3Q1f+90YY3PCZQETyrpq+903mKvY+ZlbwslaS7eXqDvWcNCTy7uSm9qz/TO414PL0J66y9KcDdvayPk701lV29bsMrPcj8Nb0F6XG9sJgmvSCLMj2IxTU90rasvIzDrLvZM2e9R0pzu15nPjx0D9K9NiB9PJOuUb3iMJ88SQ8yvSuKVT1m/pO8SetzO04epjzH0wi8R/15vNY6UDyYg909s/7kvDmLpb1qkbC7AyuLPF+bSTxmkYY902wBvg==
